id,Cycle,Time,Total_Energy,Gas_Energy,Density
16755,197,100.488,0.838065,-5.512110,-5.661415
16756,186,108.896,0.254902,-1.217567,-6.062362
16757,203,103.577,0.486361,-3.594504,-5.513903
16758,191,107.807,0.974245,-5.585156,-5.756427
16759,212,102.101,0.922736,-5.033603,-5.493212
16760,183,100.295,0.726988,-4.321604,-5.302311
16761,212,101.149,0.817893,-4.212561,-5.115875
16762,195,103.549,0.584474,-4.125410,-5.231608
16763,200,96.159,0.751682,-5.219081,-5.282976
16764,198,105.453,0.449766,-3.091199,-5.586964
16765,216,105.137,0.500726,-3.574500,-5.872849
16766,182,100.569,0.141894,0.145639,-5.919899
16767,201,108.505,0.640990,-4.026413,-5.189812
16768,195,99.744,0.454992,-3.602430,-5.849384
16769,190,108.991,0.935229,-5.221089,-5.479206
16770,182,105.351,0.839168,-5.324014,-5.507695
16771,217,96.657,0.384759,-2.620813,-5.815961
16772,198,103.721,0.900353,-4.823202,-5.552305
16773,207,107.268,0.759661,-5.188468,-5.141455
16774,214,96.506,0.142108,-0.448562,-5.989285
16775,181,108.317,0.689371,-4.345761,-5.300120
16776,188,108.673,0.370701,-2.968919,-5.835135
16777,189,108.127,0.268095,-1.722902,-5.880766
16778,212,100.889,0.900968,-5.058225,-4.982349
16779,214,95.866,0.624724,-4.248241,-5.510185
16780,186,105.713,0.542750,-3.984556,-5.571165
16781,217,102.955,0.774201,-5.126591,-5.071753
16782,217,107.780,0.898307,-4.870730,-4.764194
16783,200,95.247,0.677291,-4.659109,-5.099470
16784,185,104.306,0.835698,-5.132161,-5.635235
16785,191,105.386,0.763829,-4.767838,-4.947998
16786,205,105.417,0.564007,-4.340807,-5.653268
16787,193,101.290,0.375850,-2.885222,-5.966998
16788,188,97.489,0.855456,-5.274230,-5.438506
16789,198,98.855,0.142958,-0.074929,-5.837557
16790,219,108.506,0.729516,-4.677469,-5.127048
16791,194,104.951,0.271496,-1.785024,-5.713003
16792,218,100.278,0.373411,-2.275222,-5.774239
16793,208,96.346,0.232520,-0.928613,-5.877559
16794,206,98.733,0.857016,-4.965159,-5.657166
16795,218,105.537,0.495346,-3.904372,-5.491875
16796,191,106.881,0.772805,-4.309202,-5.293393
16797,180,107.370,0.450353,-3.495190,-5.602903
16798,188,102.200,0.393309,-2.806567,-5.659617
16799,215,96.248,0.501965,-3.679607,-5.715276
16800,207,103.608,0.829551,-4.542553,-5.676159
16801,195,107.953,0.585063,-4.384075,-5.484110
16802,210,107.260,0.733413,-4.845674,-5.150207
16803,208,101.551,0.632466,-4.432244,-5.333150
16804,204,101.632,0.840620,-4.352650,-5.074856
16805,200,95.641,0.712884,-4.904892,-5.218828
16806,214,97.217,0.700127,-4.398012,-4.877614
16807,209,106.467,0.460794,-4.071400,-5.414930
16808,200,103.240,0.341304,-2.301928,-5.836162
16809,211,96.857,0.948059,-4.731638,-5.223165
16810,187,106.525,0.836785,-4.928791,-5.541068
16811,180,104.094,0.757347,-4.212902,-5.467426
16812,211,98.917,0.303528,-2.048497,-5.782086
16813,188,98.967,0.822939,-4.906295,-5.206117
16814,187,98.104,0.577246,-4.475336,-5.441752
16815,205,104.660,0.542238,-3.692493,-5.532831
16816,187,108.826,0.700239,-5.359591,-5.821209
16817,191,101.782,0.136588,-0.432560,-6.007502
16818,205,105.690,0.294799,-1.685087,-5.942774
16819,200,103.467,0.884433,-5.085147,-4.556648
16820,197,101.896,0.955509,-4.542372,-5.191844
16821,218,95.147,0.936638,-4.507861,-5.284993
16822,200,96.631,0.719492,-4.587016,-5.405437
16823,189,98.680,0.736978,-4.927234,-5.522150
16824,206,102.552,0.804348,-5.329890,-5.199089
16825,181,98.381,0.633043,-4.705288,-5.309225
16826,204,106.094,0.199069,-0.838062,-5.882632
16827,217,98.162,0.346726,-1.942784,-5.876904
16828,212,95.422,0.262281,-1.183229,-5.925174
16829,180,106.610,0.270284,-1.880585,-6.022322
16830,213,103.540,0.832914,-4.533220,-5.224061
16831,180,108.840,0.468690,-3.476986,-5.770911
16832,218,103.805,0.552793,-3.959729,-5.766402
16833,216,108.105,0.784627,-4.869605,-5.439259
16834,181,98.147,0.653762,-3.927157,-5.155963
16835,216,108.332,0.283408,-1.565414,-6.033711
16836,184,95.267,0.520512,-4.094266,-5.428406
16837,186,102.659,0.683882,-4.802658,-5.067733
16838,187,99.111,0.978384,-5.472138,-5.436447
16839,187,103.878,0.231592,-0.715722,-5.663102
16840,199,99.591,0.475113,-3.247763,-5.819338
16841,186,104.773,0.282930,-1.139160,-5.791371
16842,205,106.791,0.565091,-4.057537,-5.641123
16843,192,100.463,0.846425,-5.774229,-4.918429
16844,213,105.073,0.485760,-4.014315,-5.650369
16845,199,97.795,0.397077,-2.742039,-5.600281
16846,198,100.504,0.531816,-3.712710,-5.461873
16847,206,95.510,0.877494,-4.796775,-5.122939
16848,205,98.940,0.706455,-4.942552,-4.965042
16849,217,97.505,0.743961,-5.269125,-5.196557
16850,183,104.889,0.458982,-3.146433,-5.766280
16851,186,106.668,0.889790,-5.433594,-5.740947
16852,213,104.016,0.164300,-0.662681,-5.696913
16853,201,107.761,0.746926,-4.837343,-4.976217
16854,219,102.230,0.660400,-3.923332,-4.896460
16855,197,104.498,0.433483,-3.106232,-5.699729
16856,208,100.502,0.913679,-5.022589,-4.885955
16857,209,103.072,0.537326,-3.872051,-5.813697
16858,205,103.693,0.740639,-5.113072,-5.257469
16859,208,99.348,0.951320,-4.757544,-4.926591
16860,198,97.252,0.944060,-5.604969,-5.390699
16861,195,95.669,0.484645,-3.566386,-5.435244
16862,212,96.396,0.807352,-4.681985,-5.449779
16863,218,96.749,0.430815,-2.703660,-6.017740
16864,217,96.221,0.509118,-4.044369,-5.551686
16865,214,95.903,0.586788,-4.146576,-5.289216
16866,185,99.170,0.744707,-4.026641,-5.559092
16867,180,105.036,0.431978,-3.279796,-5.584371
16868,191,97.294,0.896421,-5.307733,-5.870655
16869,206,96.219,0.438731,-2.993253,-5.965181
16870,188,103.069,0.293195,-2.054101,-5.727905
16871,188,97.992,0.723581,-3.867163,-5.338276
16872,199,108.204,0.853117,-5.271217,-4.956111
16873,203,103.353,0.485938,-3.177284,-5.499612
16874,195,96.735,0.727280,-5.513910,-5.076567
16875,189,108.613,0.477498,-3.212593,-5.772809
16876,210,98.095,0.705863,-4.660410,-5.525427
16877,211,104.986,0.888950,-4.927105,-5.611158
16878,217,107.867,0.691471,-4.997432,-5.504573
16879,204,104.120,0.948646,-4.812413,-4.983187
16880,214,108.977,0.752763,-5.018218,-5.418305
16881,207,96.285,0.375220,-2.498691,-5.579127
16882,181,108.985,0.941312,-4.696475,-5.423641
16883,211,100.870,0.677844,-4.310402,-5.331974
16884,181,102.884,0.942926,-5.617116,-4.967653
16885,218,105.184,0.244730,-1.476517,-5.758844
16886,206,102.385,0.438704,-2.929827,-5.828934
16887,218,107.714,0.835193,-4.650728,-4.688398
16888,198,102.101,0.796677,-4.081500,-5.267826
16889,210,104.299,0.695466,-4.300595,-5.320736
16890,185,98.076,0.336487,-2.278607,-5.529413
16891,198,106.433,0.974992,-4.708296,-4.679104
16892,217,108.422,0.778919,-4.390831,-5.120974
16893,197,106.763,0.140138,-0.157006,-5.865129
16894,203,100.481,0.340606,-1.866618,-5.675425
16895,199,103.217,0.676913,-4.699525,-5.513891
16896,209,99.553,0.673690,-5.255546,-5.580472
16897,191,100.230,0.841401,-4.506605,-5.498501
16898,217,99.611,0.512940,-4.004017,-6.047957
16899,190,106.155,0.668159,-4.708218,-5.670347
16900,210,107.917,0.167047,-0.476352,-5.899732
16901,181,102.729,0.938358,-5.287638,-5.331582
16902,216,106.110,0.939150,-4.779577,-5.406977
16903,208,101.530,0.622724,-4.494355,-4.635925
16904,213,98.960,0.557997,-4.807141,-5.449110
16905,183,95.792,0.620892,-4.372887,-5.525748
16906,204,108.648,0.179068,-0.344876,-5.693002
16907,215,95.857,0.973498,-5.031736,-4.732710
16908,181,103.172,0.519393,-3.963834,-5.158185
16909,190,101.438,0.295271,-1.689579,-5.709637
16910,212,99.005,0.895037,-4.969461,-5.259516
16911,206,102.232,0.593991,-3.820373,-4.992069
16912,215,107.452,0.537800,-4.318126,-5.817873
16913,196,98.508,0.430248,-2.799902,-5.821074
16914,190,98.075,0.457633,-2.875924,-5.610401
16915,184,101.012,0.477604,-3.564850,-5.448821
16916,185,103.260,0.742328,-5.610036,-5.398011
16917,203,97.416,0.411552,-3.094848,-5.813834
16918,192,97.319,0.739591,-5.212301,-5.549602
16919,206,101.868,0.390790,-2.437004,-6.072847
16920,190,96.708,0.419346,-2.790443,-5.747455
16921,200,108.806,0.675547,-4.489932,-5.237613
16922,208,102.583,0.962041,-5.203892,-5.651252
16923,186,103.448,0.758991,-4.083505,-5.458978
16924,212,99.207,0.360998,-2.508804,-5.948742
16925,193,95.913,0.802436,-4.558440,-5.128619
16926,217,96.817,0.925853,-4.770144,-5.127858
16927,209,107.160,0.983002,-4.516627,-5.387858
16928,187,104.646,0.550600,-4.185870,-5.201760
16929,186,98.419,0.985081,-4.424416,-5.558056
16930,192,102.389,0.691625,-4.809542,-5.183121
16931,198,108.931,0.438243,-3.143508,-5.674983
16932,205,101.927,0.735090,-4.552775,-5.432844
16933,204,96.891,0.294758,-1.854829,-5.827708
16934,188,102.052,0.923452,-5.015989,-5.528908
16935,194,106.271,0.943789,-5.528863,-5.474627
16936,217,95.489,0.943354,-4.880400,-5.153704
16937,216,103.321,0.565911,-3.971977,-5.698482
16938,190,106.398,0.569642,-3.835089,-5.925362
16939,186,106.281,0.573909,-3.646102,-5.337039
16940,209,103.514,0.572120,-4.983342,-5.182935
16941,215,95.960,0.961370,-4.473837,-5.385007
16942,199,106.434,0.420269,-3.089519,-5.826783
16943,192,95.290,0.976909,-5.524313,-4.920053
16944,202,96.787,0.976740,-5.312361,-5.569086
16945,216,100.824,0.490063,-3.715993,-5.354771
16946,218,102.000,0.860427,-4.572572,-6.186040
16947,185,108.170,0.655636,-4.371490,-5.552153
16948,203,97.642,0.396048,-3.353280,-5.846138
16949,200,106.794,0.609624,-4.646071,-5.571816
16950,194,98.156,0.562020,-4.044896,-5.368248
16951,195,98.071,0.792380,-4.770795,-5.547527
16952,219,100.517,0.702249,-4.632232,-5.522519
16953,201,98.481,0.771861,-5.076167,-5.654309
16954,211,99.918,0.756968,-4.730598,-4.962547
16955,216,106.759,0.841935,-5.216849,-4.988407
16956,183,107.352,0.923603,-5.494555,-5.574482
16957,182,104.960,0.419727,-3.735443,-5.637197
16958,210,98.225,0.949417,-4.879749,-4.472711
16959,214,96.310,0.899428,-5.008648,-5.340001
16960,210,101.317,0.673527,-4.115894,-5.590222
16961,203,97.768,0.395816,-3.459090,-5.926238
16962,194,107.778,0.510818,-3.646594,-5.339979
16963,202,107.306,0.436755,-3.416038,-5.729779
16964,188,99.731,0.219935,-1.041012,-5.788786
16965,200,103.887,0.922652,-4.613665,-5.085534
16966,206,108.746,0.633718,-4.148401,-4.974678
16967,213,98.245,0.283822,-2.169326,-5.592974
16968,197,102.525,0.986646,-5.385730,-5.774842
16969,219,108.035,0.861394,-4.403104,-5.259684
16970,196,99.619,0.929675,-6.156972,-5.245974
16971,206,108.303,0.324148,-1.892420,-5.536859
16972,213,95.749,0.845234,-4.314077,-4.835823
16973,203,99.169,0.460296,-3.454552,-5.879073
16974,195,104.654,0.847936,-4.905341,-5.312864
16975,205,96.776,0.753542,-4.871600,-4.840222
16976,189,100.254,0.551615,-3.885284,-5.332549
16977,196,100.385,0.812082,-5.170526,-5.061115
16978,196,108.554,0.579416,-4.650527,-5.143625
16979,197,103.696,0.305168,-1.998067,-5.776047
16980,184,102.241,0.244058,-0.813001,-5.679561
16981,186,100.622,0.322365,-2.519254,-5.849446
16982,201,96.594,0.859901,-5.303753,-5.086502
16983,201,100.214,0.714947,-4.189637,-5.253718
16984,211,103.303,0.480222,-3.359364,-5.721024
16985,183,100.084,0.671960,-4.731838,-5.057990
16986,196,108.808,0.721860,-5.272988,-5.457252
16987,216,104.011,1.086208,-5.535599,-5.276214
16988,195,106.294,0.511709,-3.311990,-5.540907
16989,184,95.122,0.925187,-5.743766,-6.013673
16990,219,102.267,0.596335,-4.534948,-5.443435
16991,193,104.246,0.710906,-4.396159,-5.354539
16992,183,101.601,0.842443,-4.822527,-5.600521
16993,182,104.855,0.629743,-5.117754,-5.530500
16994,198,98.004,0.395261,-2.758659,-5.669891
16995,180,95.845,0.550013,-3.567714,-5.634596
16996,211,103.210,0.355553,-2.049431,-6.047442
16997,216,101.701,0.244857,-1.273613,-5.806747
16998,183,105.462,0.767492,-5.136385,-5.590088
16999,199,102.751,0.891415,-5.755787,-5.122623
17000,197,101.317,0.701463,-5.058017,-5.593915
17001,193,107.086,0.793596,-5.184216,-5.528962
17002,189,106.916,0.539517,-3.624769,-5.606528
17003,180,95.749,0.801339,-4.851797,-5.327205
17004,192,103.264,0.341350,-2.324318,-6.048674
17005,185,105.128,0.428635,-3.564464,-5.854579
17006,197,107.102,0.619635,-4.174325,-5.290770
17007,189,98.195,0.342190,-1.807217,-5.945841
17008,198,106.054,0.590334,-4.082343,-5.550332
17009,198,97.901,1.003670,-5.510064,-5.493440
17010,219,104.062,0.996615,-4.208823,-5.301196
17011,199,102.909,0.597757,-4.798620,-5.499934
17012,185,103.964,0.741523,-4.675042,-5.320499
17013,191,102.000,0.741123,-4.288832,-5.144570
17014,218,105.759,0.286612,-1.604686,-5.617029
17015,215,101.161,0.653540,-4.415456,-4.961975
17016,211,96.249,0.499981,-3.906846,-5.795681
17017,198,99.445,0.840692,-5.330498,-5.517195
17018,206,102.998,0.950284,-4.626279,-4.913352
17019,209,101.148,0.858751,-5.022945,-5.727548
17020,184,97.546,0.890380,-5.384760,-5.749279
17021,212,102.148,0.653751,-4.407788,-5.502325
17022,199,95.659,0.254060,-1.425184,-5.866327
17023,219,106.833,0.768125,-5.003999,-5.156277
17024,204,108.466,0.834264,-4.152670,-5.119605
17025,213,99.992,0.794813,-4.318815,-4.650082
17026,190,98.944,0.748254,-4.275455,-5.118806
17027,181,106.664,1.005892,-4.847318,-5.264800
17028,218,108.358,0.929771,-4.638442,-4.777628
17029,193,99.688,0.472899,-3.593437,-5.495293
17030,205,104.829,0.327070,-1.995955,-5.889940
17031,199,102.934,0.658791,-4.978658,-5.224734
17032,193,101.260,1.020166,-5.173426,-5.830899
17033,187,100.848,0.948104,-5.283527,-5.388521
17034,186,105.990,0.497633,-3.470835,-5.984473
17035,198,100.711,0.553343,-3.853092,-5.384015
17036,216,100.117,0.597800,-4.744953,-5.297492
17037,205,108.509,0.728054,-4.905469,-5.089471
17038,195,98.663,0.742637,-5.256916,-5.437714
17039,201,96.502,0.903842,-5.254782,-5.595361
17040,186,96.516,0.922394,-5.370720,-5.536129
17041,181,105.692,0.751876,-4.566082,-4.918464
17042,216,99.376,0.837668,-4.502924,-5.190134
17043,219,102.405,0.407541,-2.905692,-5.637172
17044,200,102.818,0.363435,-2.360751,-5.815984
17045,211,99.365,0.731193,-4.613938,-5.167747
17046,189,98.873,0.425062,-2.924439,-5.721605
17047,205,105.206,0.202119,-0.466473,-5.551373
17048,188,100.604,0.902444,-4.201123,-5.445196
17049,218,98.384,0.946034,-4.712825,-4.797455
17050,209,97.534,0.771363,-4.717627,-5.197683
17051,213,108.226,0.492823,-3.793506,-5.620013
17052,183,106.852,0.532602,-3.999990,-5.487281
17053,205,101.648,0.555627,-3.941607,-5.515747
17054,212,95.593,0.224534,-1.356130,-6.013482
17055,208,107.028,0.580327,-4.173518,-5.733041
17056,215,104.935,0.281399,-1.920225,-5.618421
17057,182,100.306,0.752827,-5.147094,-5.189180
17058,218,98.627,0.888029,-4.847730,-5.330980
17059,211,105.623,1.026865,-4.688894,-5.244566
17060,203,98.347,0.761634,-4.575792,-5.471513
17061,214,95.292,0.547448,-3.764452,-5.745528
17062,216,98.615,0.690815,-5.365949,-5.400616
17063,180,100.139,0.136566,0.188819,-5.758548
17064,202,103.635,0.440170,-2.998478,-5.432706
17065,209,102.227,0.343764,-1.760591,-5.888169
17066,193,102.987,0.915708,-4.505210,-5.806235
17067,203,97.907,0.388923,-2.344540,-5.737307
17068,195,107.407,0.243155,-1.516270,-6.181305
17069,208,106.385,0.210216,-1.178360,-5.881480
17070,211,100.603,0.748791,-4.580257,-4.849780
17071,214,102.636,0.989504,-4.691347,-5.474065
17072,216,96.615,0.490771,-4.019097,-5.704084
17073,199,103.748,0.791837,-5.176563,-5.153426
17074,189,106.488,0.829761,-5.207290,-4.707011
17075,202,99.267,0.769574,-4.924177,-5.333478
17076,219,96.580,0.351929,-2.529428,-5.599174
17077,217,102.699,0.711362,-4.658929,-5.086726
17078,191,102.041,0.502517,-3.268628,-5.381707
17079,186,100.977,0.556942,-4.191845,-5.469401
17080,203,101.689,0.852221,-4.728660,-4.774106
17081,184,108.929,0.840890,-4.950106,-5.417544
17082,200,101.084,0.590573,-4.132784,-5.634973
17083,202,106.227,0.799282,-4.999601,-5.427172
17084,186,107.590,0.904868,-5.124648,-5.587034
17085,214,98.150,0.096409,0.311850,-5.849562
17086,207,100.409,0.652684,-4.519220,-5.403606
17087,187,107.293,0.469304,-3.327955,-5.759205
17088,196,99.308,0.802739,-4.668139,-5.262439
17089,184,103.696,0.901250,-5.622118,-5.910885
17090,183,98.874,0.193012,-0.725118,-5.712848
17091,187,105.868,0.630375,-4.533625,-4.734410
17092,181,105.936,0.494461,-3.452283,-5.569135
17093,182,97.188,0.753095,-4.944201,-4.834449
17094,192,106.117,0.623913,-4.625280,-5.472807
17095,190,96.784,0.858444,-4.860847,-5.510547
17096,186,96.434,0.811192,-4.624448,-4.973653
17097,188,97.100,0.714843,-4.055818,-5.450930
17098,190,104.057,0.510461,-3.762865,-5.894547
17099,182,96.850,0.516029,-3.422730,-5.589583
17100,206,100.572,0.583541,-4.167783,-4.893676
17101,192,101.094,0.787196,-5.504196,-5.327804
17102,188,103.166,0.884271,-5.213277,-5.391964
17103,201,96.685,0.366189,-2.523520,-5.752514
17104,185,102.722,0.369850,-2.630706,-5.731814
17105,197,101.055,0.919659,-5.086766,-5.553987
17106,191,103.178,0.349820,-2.794560,-5.895790
17107,193,99.863,0.923254,-4.703197,-5.085181
17108,200,95.544,0.495788,-4.105858,-5.735333
17109,188,102.692,0.747725,-4.936825,-5.487754
17110,195,100.127,0.928288,-5.229714,-5.667388
17111,215,104.199,0.867387,-5.087727,-5.224064
17112,185,101.874,0.659619,-4.421634,-5.318827
17113,190,97.481,0.949481,-5.612250,-5.842690
17114,180,106.296,0.227054,-1.491162,-6.035261
17115,202,95.454,0.656044,-4.532819,-5.753151
17116,208,100.719,0.946413,-4.611705,-5.275495
17117,190,105.703,0.557676,-4.330993,-5.316524
17118,211,102.220,0.582013,-3.973228,-5.853511
17119,181,100.408,0.651869,-4.794481,-5.676211
17120,214,100.714,0.664311,-5.007623,-4.690299
17121,210,105.559,0.851047,-4.861568,-5.070906
17122,191,96.160,0.354031,-2.144005,-5.911005
17123,190,106.353,0.719272,-4.594856,-5.515392
17124,209,99.045,0.450700,-3.645938,-5.535836
17125,202,99.418,0.506648,-3.670606,-5.830959
17126,199,98.642,0.623247,-4.235482,-5.707493
17127,209,106.714,0.237345,-1.334258,-5.993518
17128,181,104.723,0.306292,-2.161632,-6.008145
17129,191,98.883,0.624747,-4.326608,-5.628191
17130,193,101.181,0.148597,-0.352018,-6.014296
17131,185,97.770,0.468266,-3.760775,-5.777952
17132,191,102.648,0.845724,-4.262523,-5.061255
17133,206,95.864,0.344831,-1.980794,-5.744801
17134,201,98.279,0.880518,-4.963134,-5.268736
17135,190,104.408,0.710411,-4.933986,-5.405252
17136,187,100.318,0.416684,-3.255974,-5.848399
17137,188,107.541,0.925374,-5.166159,-5.164129
17138,197,97.212,0.387027,-2.605723,-5.824440
17139,202,98.622,0.543081,-3.551798,-5.693183
17140,214,98.556,0.148213,-0.018984,-5.849586
17141,219,101.691,0.616956,-4.364242,-5.531790
17142,185,96.695,0.946739,-5.204514,-5.281854
17143,206,106.463,0.706340,-4.471480,-5.428114
17144,194,105.037,0.727892,-4.888145,-5.236657
17145,215,104.928,0.797222,-4.241349,-5.694611
17146,212,101.891,0.164703,-0.388449,-5.722282
17147,180,107.830,0.232074,-1.485707,-6.172700
17148,209,100.646,0.576464,-3.870474,-5.166113
17149,181,107.926,0.859964,-4.747697,-5.699888
17150,205,108.588,0.392666,-2.960714,-5.553006
17151,214,96.459,0.726130,-4.802378,-5.577385
17152,209,98.976,0.306014,-1.810744,-5.830176
17153,199,100.510,0.628109,-5.188709,-5.339179
17154,219,106.244,0.946027,-5.115328,-5.365373
17155,210,99.476,0.309026,-1.927692,-5.782632
17156,210,106.489,0.466947,-3.589551,-5.948654
17157,200,108.087,0.800030,-4.959327,-5.548852
17158,182,101.671,0.910784,-4.891689,-5.095072
17159,184,103.410,0.300030,-2.123069,-6.136348
17160,207,102.636,0.563623,-3.946341,-5.563618
17161,215,95.728,0.760227,-5.099644,-5.372812
17162,203,102.648,0.813655,-4.852446,-5.520242
17163,207,100.483,0.589376,-4.066960,-5.273424
17164,203,100.796,0.373996,-2.645619,-6.035431
17165,187,96.573,0.352874,-2.166945,-5.743952
17166,216,104.614,0.842298,-5.088851,-4.926439
17167,219,100.690,0.835397,-5.185257,-5.071767
17168,182,105.114,0.817880,-4.815602,-5.476688
17169,192,100.196,0.893475,-4.902168,-5.404888
17170,189,97.618,0.919660,-5.215368,-5.610980
17171,199,104.041,0.865455,-5.139047,-5.504097
17172,189,107.815,0.923507,-5.196157,-5.030637
17173,218,97.543,0.450588,-3.580916,-5.673328
17174,181,102.160,0.558280,-3.868606,-5.794237
17175,210,98.627,0.736873,-4.248647,-5.341619
17176,199,95.362,0.643163,-4.712878,-5.179531
17177,214,106.368,0.721918,-4.490308,-4.854324
17178,202,95.056,0.739727,-4.444575,-5.441583
17179,200,105.302,0.608875,-4.459130,-5.133465
17180,198,104.222,1.008400,-5.447971,-5.549028
17181,190,103.654,0.326452,-2.515700,-5.799975
17182,214,103.143,0.776789,-4.910261,-5.656769
