event_id,user_id,session_min,page_views,add_to_cart,revenue_usd,device_score,region_id,day_of_week,hour_utc,anomaly_score
5522,1721,33,3,0,33.85,0.73,2,5,1,0.010
5523,1722,34,11,1,35.58,0.86,3,6,2,0.010
5524,1723,35,19,0,37.31,0.99,4,0,3,0.010
5525,1724,36,8,0,39.04,0.12,5,1,4,0.010
5526,1725,37,16,0,40.77,0.25,6,2,5,0.010
5527,1726,38,24,0,42.51,0.38,7,3,6,0.010
5528,1727,39,13,0,44.24,0.51,8,4,7,0.010
5529,1728,40,21,0,45.97,0.64,9,5,8,0.010
5530,1729,41,10,0,47.70,0.77,10,6,9,0.010
5531,1730,42,18,0,49.43,0.90,11,0,10,0.010
5532,1731,43,26,0,51.16,0.03,12,1,11,0.010
5533,1732,44,15,0,52.89,0.16,1,2,12,0.010
5534,1733,45,23,1,54.62,0.29,2,3,13,0.010
5535,1734,46,31,0,56.35,0.42,3,4,14,0.010
5536,1735,2,20,0,58.08,0.55,4,5,15,0.010
5537,1736,3,28,0,59.82,0.68,5,6,16,0.010
5538,1737,4,36,0,61.55,0.81,6,0,17,0.010
5539,1738,5,25,0,63.28,0.94,7,1,18,0.010
5540,1739,6,33,0,65.01,0.07,8,2,19,0.010
5541,1740,7,22,0,66.74,0.20,9,3,20,0.010
5542,1741,8,30,0,68.47,0.33,10,4,21,0.010
5543,1742,9,38,0,70.20,0.46,11,5,22,0.010
5544,1743,10,27,0,71.93,0.59,12,6,23,0.010
5545,1744,11,35,1,73.66,0.72,1,0,0,0.010
5546,1745,12,43,0,75.39,0.85,2,1,1,0.010
5547,1746,13,32,0,77.13,0.98,3,2,2,0.010
5548,1747,14,40,0,78.86,0.11,4,3,3,0.010
5549,1748,15,29,0,80.59,0.24,5,4,4,0.010
5550,1749,16,37,0,82.32,0.37,6,5,5,0.010
5551,1750,17,45,0,84.05,0.50,7,6,6,0.010
5552,1751,18,34,0,85.78,0.63,8,0,7,0.010
5553,1752,19,42,0,87.51,0.76,9,1,8,0.010
5554,1753,20,50,0,0.24,0.89,10,2,9,0.010
5555,1754,21,39,0,1.97,0.02,11,3,10,0.010
5556,1755,22,47,1,3.70,0.15,12,4,11,0.010
5557,1756,23,55,0,5.44,0.28,1,5,12,0.010
5558,1757,24,44,0,7.17,0.41,2,6,13,0.010
5559,1758,25,52,0,8.90,0.54,3,0,14,0.010
5560,1759,26,41,0,10.63,0.67,4,1,15,0.010
5561,1760,27,49,0,12.36,0.80,5,2,16,0.010
5562,1761,28,57,0,14.09,0.93,6,3,17,0.010
5563,1762,29,46,0,15.82,0.06,7,4,18,0.010
5564,1763,30,54,0,17.55,0.19,8,5,19,0.010
5565,1764,31,62,0,19.28,0.32,9,6,20,0.010
5566,1765,32,51,0,21.01,0.45,10,0,21,0.010
5567,1766,33,59,1,22.75,0.58,11,1,22,0.010
5568,1767,34,48,0,24.48,0.71,12,2,23,0.010
5569,1768,35,56,0,26.21,0.84,1,3,0,0.010
5570,1769,36,64,0,27.94,0.97,2,4,1,0.010
5571,1770,37,53,0,29.67,0.10,3,5,2,0.010
5572,1771,38,61,0,31.40,0.23,4,6,3,0.010
5573,1772,39,69,0,33.13,0.36,5,0,4,0.010
5574,1773,40,58,0,34.86,0.49,6,1,5,0.010
5575,1774,41,66,0,36.59,0.62,7,2,6,0.010
5576,1775,42,74,0,38.33,0.75,8,3,7,0.010
5577,1776,43,63,0,40.06,0.88,9,4,8,0.010
5578,1777,44,71,1,41.79,0.01,10,5,9,0.010
5579,1778,45,60,0,43.52,0.14,11,6,10,0.010
5580,1779,46,68,0,45.25,0.27,12,0,11,0.010
5581,1780,2,76,0,46.98,0.40,1,1,12,0.010
5582,1781,3,65,0,48.71,0.53,2,2,13,0.010
5583,1782,4,73,0,50.44,0.66,3,3,14,0.010
5584,1783,5,81,0,52.17,0.79,4,4,15,0.010
5585,1784,6,70,0,53.90,0.92,5,5,16,0.010
5586,1785,7,78,0,55.63,0.05,6,6,17,0.010
5587,1786,8,67,0,57.37,0.18,7,0,18,0.010
5588,1787,9,75,0,59.10,0.31,8,1,19,0.010
5589,1788,10,83,1,60.83,0.44,9,2,20,0.010
5590,1789,11,72,0,62.56,0.57,10,3,21,0.010
5591,1790,12,80,0,64.29,0.70,11,4,22,0.010
5592,1791,13,88,0,66.02,0.83,12,5,23,0.010
5593,1792,14,77,0,67.75,0.96,1,6,0,0.010
5594,1793,15,85,0,69.48,0.09,2,0,1,0.010
5595,1794,16,93,0,71.21,0.22,3,1,2,0.012
5596,1795,17,82,0,72.94,0.35,4,2,3,0.014
5597,1796,18,90,0,74.68,0.48,5,3,4,0.016
5598,1797,19,79,0,76.41,0.61,6,4,5,0.019
5599,1798,20,87,0,78.14,0.74,7,5,6,0.021
5600,1799,21,95,1,79.87,0.87,8,6,7,0.024
5601,1000,22,84,0,81.60,0.00,9,0,8,0.026
5602,1001,23,92,0,83.33,0.13,10,1,9,0.029
5603,1002,24,100,0,85.06,0.26,11,2,10,0.032
5604,1003,25,89,0,86.79,0.39,12,3,11,0.034
5605,1004,26,97,0,88.52,0.52,1,4,12,0.037
5606,1005,27,86,0,1.25,0.65,2,5,13,0.040
5607,1006,28,94,0,2.99,0.78,3,6,14,0.043
5608,1007,29,102,0,4.72,0.91,4,0,15,0.046
5609,1008,30,91,0,6.45,0.04,5,1,16,0.049
5610,1009,31,99,0,8.18,0.17,6,2,17,0.052
5611,1010,32,107,1,9.91,0.30,7,3,18,0.055
5612,1011,33,96,0,11.64,0.43,8,4,19,0.058
5613,1012,34,104,0,13.37,0.56,9,5,20,0.061
5614,1013,35,112,0,15.10,0.69,10,6,21,0.064
5615,1014,36,101,0,16.83,0.82,11,0,22,0.067
5616,1015,37,109,0,18.56,0.95,12,1,23,0.071
5617,1016,38,98,0,20.30,0.08,1,2,0,0.074
5618,1017,39,106,0,22.03,0.21,2,3,1,0.077
5619,1018,40,114,0,23.76,0.34,3,4,2,0.081
5620,1019,41,103,0,25.49,0.47,4,5,3,0.084
5621,1020,42,111,0,27.22,0.60,5,6,4,0.087
5622,1021,43,119,1,28.95,0.73,6,0,5,0.091
5623,1022,44,108,0,30.68,0.86,7,1,6,0.094
5624,1023,45,116,0,32.41,0.99,8,2,7,0.098
5625,1024,46,105,0,34.14,0.12,9,3,8,0.101
5626,1025,2,113,0,35.88,0.25,10,4,9,0.105
5627,1026,3,121,0,37.61,0.38,11,5,10,0.108
5628,1027,4,110,0,39.34,0.51,12,6,11,0.112
5629,1028,5,118,0,41.07,0.64,1,0,12,0.116
5630,1029,6,126,0,42.80,0.77,2,1,13,0.119
5631,1030,7,115,0,44.53,0.90,3,2,14,0.123
5632,1031,8,123,0,46.26,0.03,4,3,15,0.127
5633,1032,9,131,1,47.99,0.16,5,4,16,0.130
5634,1033,10,120,0,49.72,0.29,6,5,17,0.134
5635,1034,11,128,0,51.45,0.42,7,6,18,0.138
5636,1035,12,117,0,53.18,0.55,8,0,19,0.141
5637,1036,13,125,0,54.92,0.68,9,1,20,0.145
5638,1037,14,133,0,56.65,0.81,10,2,21,0.149
5639,1038,15,122,0,58.38,0.94,11,3,22,0.153
5640,1039,16,130,0,60.11,0.07,12,4,23,0.157
5641,1040,17,18,0,61.84,0.20,1,5,0,0.160
5642,1041,18,7,0,63.57,0.33,2,6,1,0.164
5643,1042,19,15,0,65.30,0.46,3,0,2,0.168
5644,1043,20,4,1,67.03,0.59,4,1,3,0.172
5645,1044,21,12,0,68.76,0.72,5,2,4,0.176
5646,1045,22,20,0,70.49,0.85,6,3,5,0.179
5647,1046,23,9,0,72.23,0.98,7,4,6,0.183
5648,1047,24,17,0,73.96,0.11,8,5,7,0.187
5649,1048,25,25,0,75.69,0.24,9,6,8,0.191
5650,1049,26,14,0,77.42,0.37,10,0,9,0.195
5651,1050,27,22,0,79.15,0.50,11,1,10,0.199
5652,1051,28,30,0,80.88,0.63,12,2,11,0.202
5653,1052,29,19,0,82.61,0.76,1,3,12,0.206
5654,1053,30,27,0,84.34,0.89,2,4,13,0.210
5655,1054,31,16,1,86.07,0.02,3,5,14,0.214
5656,1055,32,24,0,87.80,0.15,4,6,15,0.218
5657,1056,33,32,0,0.54,0.28,5,0,16,0.221
5658,1057,34,21,0,2.27,0.41,6,1,17,0.225
5659,1058,35,29,0,4.00,0.54,7,2,18,0.229
5660,1059,36,37,0,5.73,0.67,8,3,19,0.233
5661,1060,37,26,0,7.46,0.80,9,4,20,0.236
5662,1061,38,34,0,9.19,0.93,10,5,21,0.240
5663,1062,39,23,0,10.92,0.06,11,6,22,0.244
5664,1063,40,31,0,12.65,0.19,12,0,23,0.247
5665,1064,41,39,0,14.38,0.32,1,1,0,0.251
5666,1065,42,28,1,16.11,0.45,2,2,1,0.255
5667,1066,43,36,0,17.85,0.58,3,3,2,0.258
5668,1067,44,44,0,19.58,0.71,4,4,3,0.262
5669,1068,45,33,0,21.31,0.84,5,5,4,0.265
5670,1069,46,41,0,23.04,0.97,6,6,5,0.269
5671,1070,2,49,0,24.77,0.10,7,0,6,0.272
5672,1071,3,38,0,26.50,0.23,8,1,7,0.276
5673,1072,4,46,0,28.23,0.36,9,2,8,0.279
5674,1073,5,35,0,29.96,0.49,10,3,9,0.282
5675,1074,6,43,0,31.69,0.62,11,4,10,0.286
5676,1075,7,51,0,33.42,0.75,12,5,11,0.289
5677,1076,8,40,1,35.16,0.88,1,6,12,0.292
5678,1077,9,48,0,36.89,0.01,2,0,13,0.295
5679,1078,10,56,0,38.62,0.14,3,1,14,0.299
5680,1079,11,45,0,40.35,0.27,4,2,15,0.302
5681,1080,12,53,0,42.08,0.40,5,3,16,0.305
5682,1081,13,42,0,43.81,0.53,6,4,17,0.308
5683,1082,14,50,0,45.54,0.66,7,5,18,0.311
5684,1083,15,58,0,47.27,0.79,8,6,19,0.314
5685,1084,16,47,0,49.00,0.92,9,0,20,0.317
5686,1085,17,55,0,50.73,0.05,10,1,21,0.320
5687,1086,18,63,0,52.47,0.18,11,2,22,0.323
5688,1087,19,52,1,54.20,0.31,12,3,23,0.325
5689,1088,20,60,0,55.93,0.44,1,4,0,0.328
5690,1089,21,68,0,57.66,0.57,2,5,1,0.331
5691,1090,22,57,0,59.39,0.70,3,6,2,0.333
5692,1091,23,65,0,61.12,0.83,4,0,3,0.336
5693,1092,24,54,0,62.85,0.96,5,1,4,0.339
5694,1093,25,62,0,64.58,0.09,6,2,5,0.341
5695,1094,26,70,0,66.31,0.22,7,3,6,0.343
5696,1095,27,59,0,68.04,0.35,8,4,7,0.346
5697,1096,28,67,0,69.78,0.48,9,5,8,0.348
5698,1097,29,75,0,71.51,0.61,10,6,9,0.350
5699,1098,30,64,1,73.24,0.74,11,0,10,0.353
5700,1099,31,72,0,74.97,0.87,12,1,11,0.355
5701,1100,32,61,0,76.70,0.00,1,2,12,0.357
5702,1101,33,69,0,78.43,0.13,2,3,13,0.359
5703,1102,34,77,0,80.16,0.26,3,4,14,0.361
5704,1103,35,66,0,81.89,0.39,4,5,15,0.363
5705,1104,36,74,0,83.62,0.52,5,6,16,0.364
5706,1105,37,82,0,85.35,0.65,6,0,17,0.366
5707,1106,38,71,0,87.09,0.78,7,1,18,0.368
5708,1107,39,79,0,88.82,0.91,8,2,19,0.369
5709,1108,40,87,0,1.55,0.04,9,3,20,0.371
5710,1109,41,76,1,3.28,0.17,10,4,21,0.372
5711,1110,42,84,0,5.01,0.30,11,5,22,0.374
5712,1111,43,73,0,6.74,0.43,12,6,23,0.375
5713,1112,44,81,0,8.47,0.56,1,0,0,0.376
5714,1113,45,89,0,10.20,0.69,2,1,1,0.378
5715,1114,46,78,0,11.93,0.82,3,2,2,0.379
5716,1115,2,86,0,13.66,0.95,4,3,3,0.380
5717,1116,3,94,0,15.40,0.08,5,4,4,0.381
5718,1117,4,83,0,17.13,0.21,6,5,5,0.382
5719,1118,5,91,0,18.86,0.34,7,6,6,0.383
5720,1119,6,80,0,20.59,0.47,8,0,7,0.383
5721,1120,7,88,1,22.32,0.60,9,1,8,0.384
5722,1121,8,96,0,24.05,0.73,10,2,9,0.385
5723,1122,9,85,0,25.78,0.86,11,3,10,0.385
5724,1123,10,93,0,27.51,0.99,12,4,11,0.386
5725,1124,11,101,0,29.24,0.12,1,5,12,0.386
5726,1125,12,90,0,30.97,0.25,2,6,13,0.387
5727,1126,13,98,0,32.71,0.38,3,0,14,0.387
5728,1127,14,106,0,34.44,0.51,4,1,15,0.387
5729,1128,15,95,0,36.17,0.64,5,2,16,0.387
5730,1129,16,103,0,37.90,0.77,6,3,17,0.387
5731,1130,17,92,0,39.63,0.90,7,4,18,0.387
5732,1131,18,100,1,41.36,0.03,8,5,19,0.387
5733,1132,19,108,0,43.09,0.16,9,6,20,0.387
5734,1133,20,97,0,44.82,0.29,10,0,21,0.387
5735,1134,21,105,0,46.55,0.42,11,1,22,0.386
5736,1135,22,113,0,48.28,0.55,12,2,23,0.386
5737,1136,23,102,0,50.02,0.68,1,3,0,0.386
5738,1137,24,110,0,51.75,0.81,2,4,1,0.385
5739,1138,25,99,0,53.48,0.94,3,5,2,0.384
5740,1139,26,107,0,55.21,0.07,4,6,3,0.384
5741,1140,27,115,0,56.94,0.20,5,0,4,0.383
5742,1141,28,104,0,58.67,0.33,6,1,5,0.382
5743,1142,29,112,1,60.40,0.46,7,2,6,0.381
5744,1143,30,120,0,62.13,0.59,8,3,7,0.380
5745,1144,31,109,0,63.86,0.72,9,4,8,0.379
5746,1145,32,117,0,65.59,0.85,10,5,9,0.378
5747,1146,33,125,0,67.33,0.98,11,6,10,0.377
5748,1147,34,114,0,69.06,0.11,12,0,11,0.376
5749,1148,35,122,0,70.79,0.24,1,1,12,0.374
5750,1149,36,111,0,72.52,0.37,2,2,13,0.373
5751,1150,37,119,0,74.25,0.50,3,3,14,0.371
5752,1151,38,127,0,75.98,0.63,4,4,15,0.370
5753,1152,39,116,0,77.71,0.76,5,5,16,0.368
5754,1153,40,124,1,79.44,0.89,6,6,17,0.367
5755,1154,41,132,0,81.17,0.02,7,0,18,0.365
5756,1155,42,121,0,82.90,0.15,8,1,19,0.363
5757,1156,43,129,0,84.64,0.28,9,2,20,0.361
5758,1157,44,118,0,86.37,0.41,10,3,21,0.359
5759,1158,45,126,0,88.10,0.54,11,4,22,0.357
5760,1159,46,134,0,0.83,0.67,12,5,23,0.355
5761,1160,2,3,0,2.56,0.80,1,6,0,0.353
5762,1161,3,11,0,4.29,0.93,2,0,1,0.351
5763,1162,4,19,0,6.02,0.06,3,1,2,0.348
5764,1163,5,8,0,7.75,0.19,4,2,3,0.346
5765,1164,6,16,1,9.48,0.32,5,3,4,0.344
5766,1165,7,24,0,11.21,0.45,6,4,5,0.341
5767,1166,8,13,0,12.95,0.58,7,5,6,0.339
5768,1167,9,21,0,14.68,0.71,8,6,7,0.336
5769,1168,10,10,0,16.41,0.84,9,0,8,0.333
5770,1169,11,18,0,18.14,0.97,10,1,9,0.331
5771,1170,12,26,0,19.87,0.10,11,2,10,0.328
5772,1171,13,15,0,21.60,0.23,12,3,11,0.325
5773,1172,14,23,0,23.33,0.36,1,4,12,0.322
5774,1173,15,31,0,25.06,0.49,2,5,13,0.319
5775,1174,16,20,0,26.79,0.62,3,6,14,0.316
5776,1175,17,28,1,28.52,0.75,4,0,15,0.313
5777,1176,18,17,0,30.26,0.88,5,1,16,0.310
5778,1177,19,25,0,31.99,0.01,6,2,17,0.307
5779,1178,20,33,0,33.72,0.14,7,3,18,0.304
5780,1179,21,22,0,35.45,0.27,8,4,19,0.301
5781,1180,22,30,0,37.18,0.40,9,5,20,0.297
5782,1181,23,38,0,38.91,0.53,10,6,21,0.294
5783,1182,24,27,0,40.64,0.66,11,0,22,0.291
5784,1183,25,35,0,42.37,0.79,12,1,23,0.287
5785,1184,26,43,0,44.10,0.92,1,2,0,0.284
5786,1185,27,32,0,45.83,0.05,2,3,1,0.280
5787,1186,28,40,1,47.57,0.18,3,4,2,0.277
5788,1187,29,29,0,49.30,0.31,4,5,3,0.273
5789,1188,30,37,0,51.03,0.44,5,6,4,0.270
5790,1189,31,45,0,52.76,0.57,6,0,5,0.266
5791,1190,32,34,0,54.49,0.70,7,1,6,0.262
5792,1191,33,42,0,56.22,0.83,8,2,7,0.258
5793,1192,34,50,0,57.95,0.96,9,3,8,0.255
5794,1193,35,39,0,59.68,0.09,10,4,9,0.251
5795,1194,36,47,0,61.41,0.22,11,5,10,0.247
5796,1195,37,36,0,63.14,0.35,12,6,11,0.243
5797,1196,38,44,0,64.88,0.48,1,0,12,0.239
5798,1197,39,52,1,66.61,0.61,2,1,13,0.235
5799,1198,40,41,0,68.34,0.74,3,2,14,0.231
5800,1199,41,49,0,70.07,0.87,4,3,15,0.228
5801,1200,42,57,0,71.80,0.00,5,4,16,0.224
5802,1201,43,46,0,73.53,0.13,6,5,17,0.220
5803,1202,44,54,0,75.26,0.26,7,6,18,0.215
5804,1203,45,62,0,76.99,0.39,8,0,19,0.211
5805,1204,46,51,0,78.72,0.52,9,1,20,0.207
5806,1205,2,59,0,80.45,0.65,10,2,21,0.203
5807,1206,3,48,0,82.19,0.78,11,3,22,0.199
5808,1207,4,56,0,83.92,0.91,12,4,23,0.195
5809,1208,5,64,1,85.65,0.04,1,5,0,0.191
5810,1209,6,53,0,87.38,0.17,2,6,1,0.187
5811,1210,7,61,0,0.11,0.30,3,0,2,0.183
5812,1211,8,69,0,1.84,0.43,4,1,3,0.178
5813,1212,9,58,0,3.57,0.56,5,2,4,0.174
5814,1213,10,66,0,5.30,0.69,6,3,5,0.170
5815,1214,11,55,0,7.03,0.82,7,4,6,0.166
5816,1215,12,63,0,8.76,0.95,8,5,7,0.162
5817,1216,13,71,0,10.50,0.08,9,6,8,0.158
5818,1217,14,60,0,12.23,0.21,10,0,9,0.153
5819,1218,15,68,0,13.96,0.34,11,1,10,0.149
5820,1219,16,76,1,15.69,0.47,12,2,11,0.145
5821,1220,17,65,0,17.42,0.60,1,3,12,0.141
5822,1221,18,73,0,19.15,0.73,2,4,13,0.137
5823,1222,19,81,0,20.88,0.86,3,5,14,0.132
5824,1223,20,70,0,22.61,0.99,4,6,15,0.128
5825,1224,21,78,0,24.34,0.12,5,0,16,0.124
5826,1225,22,67,0,26.07,0.25,6,1,17,0.120
5827,1226,23,75,0,27.81,0.38,7,2,18,0.116
5828,1227,24,83,0,29.54,0.51,8,3,19,0.112
5829,1228,25,72,0,31.27,0.64,9,4,20,0.108
5830,1229,26,80,0,33.00,0.77,10,5,21,0.103
5831,1230,27,88,1,34.73,0.90,11,6,22,0.099
5832,1231,28,77,0,36.46,0.03,12,0,23,0.095
5833,1232,29,85,0,38.19,0.16,1,1,0,0.091
5834,1233,30,74,0,39.92,0.29,2,2,1,0.087
5835,1234,31,82,0,41.65,0.42,3,3,2,0.083
5836,1235,32,90,0,43.38,0.55,4,4,3,0.079
5837,1236,33,79,0,45.12,0.68,5,5,4,0.075
5838,1237,34,87,0,46.85,0.81,6,6,5,0.071
5839,1238,35,95,0,48.58,0.94,7,0,6,0.067
5840,1239,36,84,0,50.31,0.07,8,1,7,0.063
5841,1240,37,92,0,52.04,0.20,9,2,8,0.060
5842,1241,38,100,1,53.77,0.33,10,3,9,0.056
5843,1242,39,89,0,55.50,0.46,11,4,10,0.052
5844,1243,40,97,0,57.23,0.59,12,5,11,0.048
5845,1244,41,86,0,58.96,0.72,1,6,12,0.044
5846,1245,42,94,0,60.69,0.85,2,0,13,0.041
5847,1246,43,102,0,62.43,0.98,3,1,14,0.037
5848,1247,44,91,0,64.16,0.11,4,2,15,0.034
5849,1248,45,99,0,65.89,0.24,5,3,16,0.030
5850,1249,46,107,0,67.62,0.37,6,4,17,0.026
5851,1250,2,96,0,69.35,0.50,7,5,18,0.023
5852,1251,3,104,0,71.08,0.63,8,6,19,0.019
5853,1252,4,93,1,72.81,0.76,9,0,20,0.016
5854,1253,5,101,0,74.54,0.89,10,1,21,0.013
5855,1254,6,109,0,76.27,0.02,11,2,22,0.010
5856,1255,7,98,0,78.00,0.15,12,3,23,0.010
5857,1256,8,106,0,79.74,0.28,1,4,0,0.010
5858,1257,9,114,0,81.47,0.41,2,5,1,0.010
5859,1258,10,103,0,83.20,0.54,3,6,2,0.010
5860,1259,11,111,0,84.93,0.67,4,0,3,0.010
5861,1260,12,119,0,86.66,0.80,5,1,4,0.010
5862,1261,13,108,0,88.39,0.93,6,2,5,0.010
5863,1262,14,116,0,1.12,0.06,7,3,6,0.010
5864,1263,15,105,1,2.85,0.19,8,4,7,0.010
5865,1264,16,113,0,4.58,0.32,9,5,8,0.010
5866,1265,17,121,0,6.31,0.45,10,6,9,0.010
5867,1266,18,110,0,8.05,0.58,11,0,10,0.010
5868,1267,19,118,0,9.78,0.71,12,1,11,0.010
5869,1268,20,126,0,11.51,0.84,1,2,12,0.010
5870,1269,21,115,0,13.24,0.97,2,3,13,0.010
5871,1270,22,123,0,14.97,0.10,3,4,14,0.010
5872,1271,23,112,0,16.70,0.23,4,5,15,0.010
5873,1272,24,120,0,18.43,0.36,5,6,16,0.010
5874,1273,25,128,0,20.16,0.49,6,0,17,0.010
5875,1274,26,117,1,21.89,0.62,7,1,18,0.010
5876,1275,27,125,0,23.62,0.75,8,2,19,0.010
5877,1276,28,133,0,25.36,0.88,9,3,20,0.010
5878,1277,29,122,0,27.09,0.01,10,4,21,0.010
5879,1278,30,130,0,28.82,0.14,11,5,22,0.010
5880,1279,31,138,0,30.55,0.27,12,6,23,0.010
5881,1280,32,7,0,32.28,0.40,1,0,0,0.010
5882,1281,33,15,0,34.01,0.53,2,1,1,0.010
5883,1282,34,4,0,35.74,0.66,3,2,2,0.010
5884,1283,35,12,0,37.47,0.79,4,3,3,0.010
5885,1284,36,20,0,39.20,0.92,5,4,4,0.010
5886,1285,37,9,1,40.93,0.05,6,5,5,0.010
5887,1286,38,17,0,42.67,0.18,7,6,6,0.010
5888,1287,39,25,0,44.40,0.31,8,0,7,0.010
5889,1288,40,14,0,46.13,0.44,9,1,8,0.010
5890,1289,41,22,0,47.86,0.57,10,2,9,0.010
5891,1290,42,11,0,49.59,0.70,11,3,10,0.010
5892,1291,43,19,0,51.32,0.83,12,4,11,0.010
5893,1292,44,27,0,53.05,0.96,1,5,12,0.010
5894,1293,45,16,0,54.78,0.09,2,6,13,0.010
5895,1294,46,24,0,56.51,0.22,3,0,14,0.010
5896,1295,2,32,0,58.24,0.35,4,1,15,0.010
5897,1296,3,21,1,59.98,0.48,5,2,16,0.010
5898,1297,4,29,0,61.71,0.61,6,3,17,0.010
5899,1298,5,37,0,63.44,0.74,7,4,18,0.010
5900,1299,6,26,0,65.17,0.87,8,5,19,0.010
5901,1300,7,34,0,66.90,0.00,9,6,20,0.010
5902,1301,8,23,0,68.63,0.13,10,0,21,0.010
5903,1302,9,31,0,70.36,0.26,11,1,22,0.010
5904,1303,10,39,0,72.09,0.39,12,2,23,0.010
5905,1304,11,28,0,73.82,0.52,1,3,0,0.010
5906,1305,12,36,0,75.55,0.65,2,4,1,0.010
5907,1306,13,44,0,77.29,0.78,3,5,2,0.010
5908,1307,14,33,1,79.02,0.91,4,6,3,0.010
5909,1308,15,41,0,80.75,0.04,5,0,4,0.010
5910,1309,16,30,0,82.48,0.17,6,1,5,0.010
5911,1310,17,38,0,84.21,0.30,7,2,6,0.010
5912,1311,18,46,0,85.94,0.43,8,3,7,0.010
5913,1312,19,35,0,87.67,0.56,9,4,8,0.010
5914,1313,20,43,0,0.40,0.69,10,5,9,0.010
5915,1314,21,51,0,2.13,0.82,11,6,10,0.010
5916,1315,22,40,0,3.86,0.95,12,0,11,0.010
5917,1316,23,48,0,5.60,0.08,1,1,12,0.010
5918,1317,24,56,0,7.33,0.21,2,2,13,0.010
5919,1318,25,45,1,9.06,0.34,3,3,14,0.010
5920,1319,26,53,0,10.79,0.47,4,4,15,0.010
5921,1320,27,42,0,12.52,0.60,5,5,16,0.010
5922,1321,28,50,0,14.25,0.73,6,6,17,0.010
5923,1322,29,58,0,15.98,0.86,7,0,18,0.010
5924,1323,30,47,0,17.71,0.99,8,1,19,0.010
5925,1324,31,55,0,19.44,0.12,9,2,20,0.010
5926,1325,32,63,0,21.17,0.25,10,3,21,0.010
5927,1326,33,52,0,22.91,0.38,11,4,22,0.010
5928,1327,34,60,0,24.64,0.51,12,5,23,0.010
5929,1328,35,49,0,26.37,0.64,1,6,0,0.010
5930,1329,36,57,1,28.10,0.77,2,0,1,0.010
5931,1330,37,65,0,29.83,0.90,3,1,2,0.010
5932,1331,38,54,0,31.56,0.03,4,2,3,0.010
5933,1332,39,62,0,33.29,0.16,5,3,4,0.010
5934,1333,40,70,0,35.02,0.29,6,4,5,0.010
5935,1334,41,59,0,36.75,0.42,7,5,6,0.010
5936,1335,42,67,0,38.48,0.55,8,6,7,0.010
5937,1336,43,75,0,40.22,0.68,9,0,8,0.010
5938,1337,44,64,0,41.95,0.81,10,1,9,0.010
5939,1338,45,72,0,43.68,0.94,11,2,10,0.010
5940,1339,46,61,0,45.41,0.07,12,3,11,0.010
5941,1340,2,69,1,47.14,0.20,1,4,12,0.010
5942,1341,3,77,0,48.87,0.33,2,5,13,0.010
5943,1342,4,66,0,50.60,0.46,3,6,14,0.010
5944,1343,5,74,0,52.33,0.59,4,0,15,0.010
5945,1344,6,82,0,54.06,0.72,5,1,16,0.010
5946,1345,7,71,0,55.79,0.85,6,2,17,0.010
5947,1346,8,79,0,57.53,0.98,7,3,18,0.010
5948,1347,9,68,0,59.26,0.11,8,4,19,0.010
5949,1348,10,76,0,60.99,0.24,9,5,20,0.010
5950,1349,11,84,0,62.72,0.37,10,6,21,0.010
5951,1350,12,73,0,64.45,0.50,11,0,22,0.010
5952,1351,13,81,1,66.18,0.63,12,1,23,0.010
5953,1352,14,89,0,67.91,0.76,1,2,0,0.010
5954,1353,15,78,0,69.64,0.89,2,3,1,0.010
5955,1354,16,86,0,71.37,0.02,3,4,2,0.010
5956,1355,17,94,0,73.10,0.15,4,5,3,0.010
5957,1356,18,83,0,74.84,0.28,5,6,4,0.010
5958,1357,19,91,0,76.57,0.41,6,0,5,0.010
5959,1358,20,80,0,78.30,0.54,7,1,6,0.010
5960,1359,21,88,0,80.03,0.67,8,2,7,0.010
5961,1360,22,96,0,81.76,0.80,9,3,8,0.010
5962,1361,23,85,0,83.49,0.93,10,4,9,0.010
5963,1362,24,93,1,85.22,0.06,11,5,10,0.010
5964,1363,25,101,0,86.95,0.19,12,6,11,0.010
5965,1364,26,90,0,88.68,0.32,1,0,12,0.010
5966,1365,27,98,0,1.41,0.45,2,1,13,0.010
5967,1366,28,87,0,3.15,0.58,3,2,14,0.010
5968,1367,29,95,0,4.88,0.71,4,3,15,0.010
5969,1368,30,103,0,6.61,0.84,5,4,16,0.010
5970,1369,31,92,0,8.34,0.97,6,5,17,0.010
5971,1370,32,100,0,10.07,0.10,7,6,18,0.010
5972,1371,33,108,0,11.80,0.23,8,0,19,0.011
5973,1372,34,97,0,13.53,0.36,9,1,20,0.014
5974,1373,35,105,1,15.26,0.49,10,2,21,0.016
5975,1374,36,113,0,16.99,0.62,11,3,22,0.019
5976,1375,37,102,0,18.72,0.75,12,4,23,0.022
5977,1376,38,110,0,20.46,0.88,1,5,0,0.024
5978,1377,39,99,0,22.19,0.01,2,6,1,0.027
5979,1378,40,107,0,23.92,0.14,3,0,2,0.030
5980,1379,41,115,0,25.65,0.27,4,1,3,0.032
5981,1380,42,104,0,27.38,0.40,5,2,4,0.035
5982,1381,43,112,0,29.11,0.53,6,3,5,0.038
5983,1382,44,120,0,30.84,0.66,7,4,6,0.590
5984,1383,45,109,0,32.57,0.79,8,5,7,0.043
5985,1384,46,117,1,34.30,0.92,9,6,8,0.046
